# Fractional UCA Table, generated from standard UCA
# 2008-02-05, 23:31:49 GMT [MD]
# VERSION: UCA=5.1.0, UCD=5.1.0

# Generated processed version, as described in ICU design document.
# NOTES
#  - Bugs in UCA data are NOT FIXED, except for the following problems:
#    - canonical equivalents are decomposed directly (some beta UCA are wrong).
#    - overlapping variable ranges are fixed.
#  - Format is as follows:
#      <codepoint> (' ' <codepoint>)* ';' ('L' | 'S') ';' <fractionalCE>+ ' # ' <UCA_CE> '# ' <name> 
#    - zero weights are not printed
#    - S: contains at least one lowercase or SMALL kana
#    - L: otherwise
#    - Different primaries are separated by a blank line.
# WARNING
#  - Differs from previous version in that MAX value was introduced at 1F.
#    All tertiary values are shifted down by 1, filling the gap at 7!

[UCA version = 5.1.0]

0000; [,,]

A0A1; [A2 67, 05, 05]

A0A2; [A2 69, 05, 05]

A0A3; [A2 6B, 05, 05]

A0A4; [A2 6D, 05, 05]

A0A5; [A2 6F, 05, 05]

A0A6; [A2 71, 05, 05]

A0A7; [A2 73, 05, 05]

A0A8; [A2 75, 05, 05]

A0A9; [A2 77, 05, 05]

A0AA; [A2 79, 05, 05]

A0AB; [A2 7B, 05, 05]

A0AC; [A2 7D, 05, 05]

A0AD; [A2 7F, 05, 05]

A0AE; [A2 81, 05, 05]

A0AF; [A2 83, 05, 05]

A0B0; [A2 85, 05, 05]

A0B1; [A2 87, 05, 05]

A0B2; [A2 89, 05, 05]

A0B3; [A2 8B, 05, 05]

A0B4; [A2 8D, 05, 05]

A0B5; [A2 8F, 05, 05]

A0B6; [A2 91, 05, 05]

A0B7; [A2 93, 05, 05]

A0B8; [A2 95, 05, 05]

A0B9; [A2 97, 05, 05]

A0BA; [A2 99, 05, 05]

A0BB; [A2 9B, 05, 05]

A0BC; [A2 9D, 05, 05]

A0BD; [A2 9F, 05, 05]

A0BE; [A2 A1, 05, 05]

A0BF; [A2 A3, 05, 05]

A0C0; [A2 A5, 05, 05]

A0C1; [A2 A7, 05, 05]

A0C2; [A2 A9, 05, 05]

A0C3; [A2 AB, 05, 05]

A0C4; [A2 AD, 05, 05]

A0C5; [A2 AF, 05, 05]

A0C6; [A2 B1, 05, 05]

A0C7; [A2 B3, 05, 05]

A0C8; [A2 B5, 05, 05]

A0C9; [A2 B7, 05, 05]

A0CA; [A2 B9, 05, 05]

A0CB; [A2 BB, 05, 05]

A0CC; [A2 BD, 05, 05]

A0CD; [A2 BF, 05, 05]

A0CE; [A2 C1, 05, 05]

A0CF; [A2 C3, 05, 05]

A0D0; [A2 C5, 05, 05]

A0D1; [A2 C7, 05, 05]

A0D2; [A2 C9, 05, 05]

A0D3; [A2 CB, 05, 05]

A0D4; [A2 CD, 05, 05]

A0D5; [A2 CF, 05, 05]

A0D6; [A2 D1, 05, 05]

A0D7; [A2 D3, 05, 05]

A0D8; [A2 D5, 05, 05]

A0D9; [A2 D7, 05, 05]

A0DA; [A2 D9, 05, 05]

A0DB; [A2 DB, 05, 05]

A0DC; [A2 DD, 05, 05]

A0DD; [A2 DF, 05, 05]

A0DE; [A2 E1, 05, 05]

A0DF; [A2 E3, 05, 05]

A0E0; [A2 E5, 05, 05]

A0E1; [A2 E7, 05, 05]

A0E2; [A2 E9, 05, 05]

A0E3; [A2 EB, 05, 05]

A0E4; [A2 ED, 05, 05]

A0E5; [A2 EF, 05, 05]

A0E6; [A2 F1, 05, 05]

A0E7; [A2 F3, 05, 05]

A0E8; [A2 F5, 05, 05]

A0E9; [A2 F7, 05, 05]

A0EA; [A2 F9, 05, 05]

A0EB; [A2 FB, 05, 05]

A0EC; [A2 FD, 05, 05]

A0ED; [A3 05, 05, 05]

A0EE; [A3 07, 05, 05]

A0EF; [A3 09, 05, 05]

A0F0; [A3 0B, 05, 05]

A0F1; [A3 0D, 05, 05]

A0F2; [A3 0F, 05, 05]

A0F3; [A3 11, 05, 05]

A0F4; [A3 13, 05, 05]

A0F5; [A3 15, 05, 05]

A0F6; [A3 17, 05, 05]

A0F7; [A3 19, 05, 05]

A0F8; [A3 1B, 05, 05]

A0F9; [A3 1D, 05, 05]

A0FA; [A3 1F, 05, 05]

A0FB; [A3 21, 05, 05]

A0FC; [A3 23, 05, 05]

A0FD; [A3 25, 05, 05]

A0FE; [A3 27, 05, 05]

A0FF; [A3 29, 05, 05]

A100; [A3 2B, 05, 05]

A101; [A3 2D, 05, 05]

A102; [A3 2F, 05, 05]

A103; [A3 31, 05, 05]

A104; [A3 33, 05, 05]

A105; [A3 35, 05, 05]

A106; [A3 37, 05, 05]

A107; [A3 39, 05, 05]

A108; [A3 3B, 05, 05]

A109; [A3 3D, 05, 05]

A10A; [A3 3F, 05, 05]

A10B; [A3 41, 05, 05]

A10C; [A3 43, 05, 05]

A10D; [A3 45, 05, 05]

A10E; [A3 47, 05, 05]

A10F; [A3 49, 05, 05]

A110; [A3 4B, 05, 05]

A111; [A3 4D, 05, 05]

A112; [A3 4F, 05, 05]

A113; [A3 51, 05, 05]

A114; [A3 53, 05, 05]

A115; [A3 55, 05, 05]

A116; [A3 57, 05, 05]

A117; [A3 59, 05, 05]

A118; [A3 5B, 05, 05]

A119; [A3 5D, 05, 05]

A11A; [A3 5F, 05, 05]

A11B; [A3 61, 05, 05]

A11C; [A3 63, 05, 05]

A11D; [A3 65, 05, 05]

A11E; [A3 67, 05, 05]

A11F; [A3 69, 05, 05]

A120; [A3 6B, 05, 05]

A121; [A3 6D, 05, 05]

A122; [A3 6F, 05, 05]

A123; [A3 71, 05, 05]

A124; [A3 73, 05, 05]

A125; [A3 75, 05, 05]

A126; [A3 77, 05, 05]

A127; [A3 79, 05, 05]

A128; [A3 7B, 05, 05]

A129; [A3 7D, 05, 05]

A12A; [A3 7F, 05, 05]

A12B; [A3 81, 05, 05]

A12C; [A3 83, 05, 05]

A12D; [A3 85, 05, 05]

A12E; [A3 87, 05, 05]

A12F; [A3 89, 05, 05]

A130; [A3 8B, 05, 05]

A131; [A3 8D, 05, 05]

A132; [A3 8F, 05, 05]

A133; [A3 91, 05, 05]

A134; [A3 93, 05, 05]

A135; [A3 95, 05, 05]

A136; [A3 97, 05, 05]

A137; [A3 99, 05, 05]

A138; [A3 9B, 05, 05]

A139; [A3 9D, 05, 05]

A13A; [A3 9F, 05, 05]

A13B; [A3 A1, 05, 05]

A13C; [A3 A3, 05, 05]

A13D; [A3 A5, 05, 05]

A13E; [A3 A7, 05, 05]

A13F; [A3 A9, 05, 05]

A140; [A3 AB, 05, 05]

A141; [A3 AD, 05, 05]

A142; [A3 AF, 05, 05]

A143; [A3 B1, 05, 05]

A144; [A3 B3, 05, 05]

A145; [A3 B5, 05, 05]

A146; [A3 B7, 05, 05]

A147; [A3 B9, 05, 05]

A148; [A3 BB, 05, 05]

A149; [A3 BD, 05, 05]

A14A; [A3 BF, 05, 05]

A14B; [A3 C1, 05, 05]

A14C; [A3 C3, 05, 05]

A14D; [A3 C5, 05, 05]

A14E; [A3 C7, 05, 05]

A14F; [A3 C9, 05, 05]

A150; [A3 CB, 05, 05]

A151; [A3 CD, 05, 05]

A152; [A3 CF, 05, 05]

A153; [A3 D1, 05, 05]

A154; [A3 D3, 05, 05]

A155; [A3 D5, 05, 05]

A156; [A3 D7, 05, 05]

A157; [A3 D9, 05, 05]

A158; [A3 DB, 05, 05]

A159; [A3 DD, 05, 05]

A15A; [A3 DF, 05, 05]

A15B; [A3 E1, 05, 05]

A15C; [A3 E3, 05, 05]

A15D; [A3 E5, 05, 05]

A15E; [A3 E7, 05, 05]

A15F; [A3 E9, 05, 05]

A160; [A3 EB, 05, 05]

A161; [A3 ED, 05, 05]

A162; [A3 EF, 05, 05]

A163; [A3 F1, 05, 05]

A164; [A3 F3, 05, 05]

A165; [A3 F5, 05, 05]

A166; [A3 F7, 05, 05]

A167; [A3 F9, 05, 05]

A168; [A3 FB, 05, 05]

A169; [A3 FD, 05, 05]

A16A; [A4 05, 05, 05]

A16B; [A4 07, 05, 05]

A16C; [A4 09, 05, 05]

A16D; [A4 0B, 05, 05]

A16E; [A4 0D, 05, 05]

A16F; [A4 0F, 05, 05]

A170; [A4 11, 05, 05]

A171; [A4 13, 05, 05]

A172; [A4 15, 05, 05]

A173; [A4 17, 05, 05]

A174; [A4 19, 05, 05]

A175; [A4 1B, 05, 05]

A176; [A4 1D, 05, 05]

A177; [A4 1F, 05, 05]

A178; [A4 21, 05, 05]

A179; [A4 23, 05, 05]

A17A; [A4 25, 05, 05]

A17B; [A4 27, 05, 05]

A17C; [A4 29, 05, 05]

A17D; [A4 2B, 05, 05]

A17E; [A4 2D, 05, 05]

A17F; [A4 2F, 05, 05]

A180; [A4 31, 05, 05]

A181; [A4 33, 05, 05]

A182; [A4 35, 05, 05]

A183; [A4 37, 05, 05]

A184; [A4 39, 05, 05]

A185; [A4 3B, 05, 05]

A186; [A4 3D, 05, 05]

A187; [A4 3F, 05, 05]

A188; [A4 41, 05, 05]

A189; [A4 43, 05, 05]

A18A; [A4 45, 05, 05]

A18B; [A4 47, 05, 05]

A18C; [A4 49, 05, 05]

A18D; [A4 4B, 05, 05]

A18E; [A4 4D, 05, 05]

A18F; [A4 4F, 05, 05]

A190; [A4 51, 05, 05]

A191; [A4 53, 05, 05]

A192; [A4 55, 05, 05]

A193; [A4 57, 05, 05]

A194; [A4 59, 05, 05]

A195; [A4 5B, 05, 05]

A196; [A4 5D, 05, 05]

A197; [A4 5F, 05, 05]

A198; [A4 61, 05, 05]

A199; [A4 63, 05, 05]

A19A; [A4 65, 05, 05]

A19B; [A4 67, 05, 05]

A19C; [A4 69, 05, 05]

A19D; [A4 6B, 05, 05]

A19E; [A4 6D, 05, 05]

A19F; [A4 6F, 05, 05]

A1A0; [A4 71, 05, 05]

A1A1; [A4 73, 05, 05]

A1A2; [A4 75, 05, 05]

A1A3; [A4 77, 05, 05]

A1A4; [A4 79, 05, 05]

A1A5; [A4 7B, 05, 05]

A1A6; [A4 7D, 05, 05]

A1A7; [A4 7F, 05, 05]

A1A8; [A4 81, 05, 05]

A1A9; [A4 83, 05, 05]

A1AA; [A4 85, 05, 05]

A1AB; [A4 87, 05, 05]

A1AC; [A4 89, 05, 05]

A1AD; [A4 8B, 05, 05]

A1AE; [A4 8D, 05, 05]

A1AF; [A4 8F, 05, 05]

A1B0; [A4 91, 05, 05]

A1B1; [A4 93, 05, 05]

A1B2; [A4 95, 05, 05]

A1B3; [A4 97, 05, 05]

A1B4; [A4 99, 05, 05]

A1B5; [A4 9B, 05, 05]

A1B6; [A4 9D, 05, 05]

A1B7; [A4 9F, 05, 05]

A1B8; [A4 A1, 05, 05]

A1B9; [A4 A3, 05, 05]

A1BA; [A4 A5, 05, 05]

A1BB; [A4 A7, 05, 05]

A1BC; [A4 A9, 05, 05]

A1BD; [A4 AB, 05, 05]

A1BE; [A4 AD, 05, 05]

A1BF; [A4 AF, 05, 05]

A1C0; [A4 B1, 05, 05]

A1C1; [A4 B3, 05, 05]

A1C2; [A4 B5, 05, 05]

A1C3; [A4 B7, 05, 05]

A1C4; [A4 B9, 05, 05]

A1C5; [A4 BB, 05, 05]

A1C6; [A4 BD, 05, 05]

A1C7; [A4 BF, 05, 05]

A1C8; [A4 C1, 05, 05]

A1C9; [A4 C3, 05, 05]

A1CA; [A4 C5, 05, 05]

A1CB; [A4 C7, 05, 05]

A1CC; [A4 C9, 05, 05]

A1CD; [A4 CB, 05, 05]

A1CE; [A4 CD, 05, 05]

A1CF; [A4 CF, 05, 05]

A1D0; [A4 D1, 05, 05]

A1D1; [A4 D3, 05, 05]

A1D2; [A4 D5, 05, 05]

A1D3; [A4 D7, 05, 05]

A1D4; [A4 D9, 05, 05]

A1D5; [A4 DB, 05, 05]

A1D6; [A4 DD, 05, 05]

A1D7; [A4 DF, 05, 05]

A1D8; [A4 E1, 05, 05]

A1D9; [A4 E3, 05, 05]

A1DA; [A4 E5, 05, 05]

A1DB; [A4 E7, 05, 05]

A1DC; [A4 E9, 05, 05]

A1DD; [A4 EB, 05, 05]

A1DE; [A4 ED, 05, 05]

A1DF; [A4 EF, 05, 05]

A1E0; [A4 F1, 05, 05]

A1E1; [A4 F3, 05, 05]

A1E2; [A4 F5, 05, 05]

A1E3; [A4 F7, 05, 05]

A1E4; [A4 F9, 05, 05]

A1E5; [A4 FB, 05, 05]

A1E6; [A4 FD, 05, 05]

A1E7; [A5 05, 05, 05]

A1E8; [A5 07, 05, 05]

A1E9; [A5 09, 05, 05]

A1EA; [A5 0B, 05, 05]

A1EB; [A5 0D, 05, 05]

A1EC; [A5 0F, 05, 05]

A1ED; [A5 11, 05, 05]

A1EE; [A5 13, 05, 05]

A1EF; [A5 15, 05, 05]

A1F0; [A5 17, 05, 05]

A1F1; [A5 19, 05, 05]

A1F2; [A5 1B, 05, 05]

A1F3; [A5 1D, 05, 05]

A1F4; [A5 1F, 05, 05]

A1F5; [A5 21, 05, 05]

A1F6; [A5 23, 05, 05]

A1F7; [A5 25, 05, 05]

A1F8; [A5 27, 05, 05]

A1F9; [A5 29, 05, 05]

A1FA; [A5 2B, 05, 05]

A1FB; [A5 2D, 05, 05]

A1FC; [A5 2F, 05, 05]

A1FD; [A5 31, 05, 05]

A1FE; [A5 33, 05, 05]

A1FF; [A5 35, 05, 05]

A200; [A5 37, 05, 05]

A201; [A5 39, 05, 05]

A202; [A5 3B, 05, 05]

A203; [A5 3D, 05, 05]

A204; [A5 3F, 05, 05]

A205; [A5 41, 05, 05]

A206; [A5 43, 05, 05]

A207; [A5 45, 05, 05]

A208; [A5 47, 05, 05]

A209; [A5 49, 05, 05]

A20A; [A5 4B, 05, 05]

A20B; [A5 4D, 05, 05]

A20C; [A5 4F, 05, 05]

A20D; [A5 51, 05, 05]

A20E; [A5 53, 05, 05]

A20F; [A5 55, 05, 05]

A210; [A5 57, 05, 05]

A211; [A5 59, 05, 05]

A212; [A5 5B, 05, 05]

A213; [A5 5D, 05, 05]

A214; [A5 5F, 05, 05]

A215; [A5 61, 05, 05]

A216; [A5 63, 05, 05]

A217; [A5 65, 05, 05]

A218; [A5 67, 05, 05]

A219; [A5 69, 05, 05]

A21A; [A5 6B, 05, 05]

A21B; [A5 6D, 05, 05]

A21C; [A5 6F, 05, 05]

A21D; [A5 71, 05, 05]

A21E; [A5 73, 05, 05]

A21F; [A5 75, 05, 05]

A220; [A5 77, 05, 05]

A221; [A5 79, 05, 05]

A222; [A5 7B, 05, 05]

A223; [A5 7D, 05, 05]

A224; [A5 7F, 05, 05]

A225; [A5 81, 05, 05]

A226; [A5 83, 05, 05]

A227; [A5 85, 05, 05]

A228; [A5 87, 05, 05]

A229; [A5 89, 05, 05]

A22A; [A5 8B, 05, 05]

A22B; [A5 8D, 05, 05]

A22C; [A5 8F, 05, 05]

A22D; [A5 91, 05, 05]

A22E; [A5 93, 05, 05]

A22F; [A5 95, 05, 05]

A230; [A5 97, 05, 05]

A231; [A5 99, 05, 05]

A232; [A5 9B, 05, 05]

A233; [A5 9D, 05, 05]

A234; [A5 9F, 05, 05]

A235; [A5 A1, 05, 05]

A236; [A5 A3, 05, 05]

A237; [A5 A5, 05, 05]

A238; [A5 A7, 05, 05]

A239; [A5 A9, 05, 05]

A23A; [A5 AB, 05, 05]

A23B; [A5 AD, 05, 05]

A23C; [A5 AF, 05, 05]

A23D; [A5 B1, 05, 05]

A23E; [A5 B3, 05, 05]

A23F; [A5 B5, 05, 05]

A240; [A5 B7, 05, 05]

A241; [A5 B9, 05, 05]

A242; [A5 BB, 05, 05]

A243; [A5 BD, 05, 05]

A244; [A5 BF, 05, 05]

A245; [A5 C1, 05, 05]

A246; [A5 C3, 05, 05]

A247; [A5 C5, 05, 05]

A248; [A5 C7, 05, 05]

A249; [A5 C9, 05, 05]

A24A; [A5 CB, 05, 05]

A24B; [A5 CD, 05, 05]

A24C; [A5 CF, 05, 05]

A24D; [A5 D1, 05, 05]

A24E; [A5 D3, 05, 05]

A24F; [A5 D5, 05, 05]

A250; [A5 D7, 05, 05]

A251; [A5 D9, 05, 05]

A252; [A5 DB, 05, 05]

A253; [A5 DD, 05, 05]

A254; [A5 DF, 05, 05]

A255; [A5 E1, 05, 05]

A256; [A5 E3, 05, 05]

A257; [A5 E5, 05, 05]

A258; [A5 E7, 05, 05]

A259; [A5 E9, 05, 05]

A25A; [A5 EB, 05, 05]

A25B; [A5 ED, 05, 05]

A25C; [A5 EF, 05, 05]

A25D; [A5 F1, 05, 05]

A25E; [A5 F3, 05, 05]

A25F; [A5 F5, 05, 05]

A260; [A5 F7, 05, 05]

A261; [A5 F9, 05, 05]

A262; [A5 FB, 05, 05]

A263; [A5 FD, 05, 05]

A264; [A6 05, 05, 05]

A265; [A6 07, 05, 05]

A266; [A6 09, 05, 05]

A267; [A6 0B, 05, 05]

A268; [A6 0D, 05, 05]

A269; [A6 0F, 05, 05]

A26A; [A6 11, 05, 05]

A26B; [A6 13, 05, 05]

A26C; [A6 15, 05, 05]

A26D; [A6 17, 05, 05]

A26E; [A6 19, 05, 05]

A26F; [A6 1B, 05, 05]

A270; [A6 1D, 05, 05]

A271; [A6 1F, 05, 05]

A272; [A6 21, 05, 05]

A273; [A6 23, 05, 05]

A274; [A6 25, 05, 05]

A275; [A6 27, 05, 05]

A276; [A6 29, 05, 05]

A277; [A6 2B, 05, 05]

A278; [A6 2D, 05, 05]

A279; [A6 2F, 05, 05]

A27A; [A6 31, 05, 05]

A27B; [A6 33, 05, 05]

A27C; [A6 35, 05, 05]

A27D; [A6 37, 05, 05]

A27E; [A6 39, 05, 05]

A27F; [A6 3B, 05, 05]

A280; [A6 3D, 05, 05]

A281; [A6 3F, 05, 05]

A282; [A6 41, 05, 05]

A283; [A6 43, 05, 05]

A284; [A6 45, 05, 05]

A285; [A6 47, 05, 05]

A286; [A6 49, 05, 05]

A287; [A6 4B, 05, 05]

A288; [A6 4D, 05, 05]

A289; [A6 4F, 05, 05]

A28A; [A6 51, 05, 05]

A28B; [A6 53, 05, 05]

A28C; [A6 55, 05, 05]

A28D; [A6 57, 05, 05]

A28E; [A6 59, 05, 05]

A28F; [A6 5B, 05, 05]

A290; [A6 5D, 05, 05]

A291; [A6 5F, 05, 05]

A292; [A6 61, 05, 05]

A293; [A6 63, 05, 05]

A294; [A6 65, 05, 05]

A295; [A6 67, 05, 05]

A296; [A6 69, 05, 05]

A297; [A6 6B, 05, 05]

A298; [A6 6D, 05, 05]

A299; [A6 6F, 05, 05]

A29A; [A6 71, 05, 05]

A29B; [A6 73, 05, 05]

A29C; [A6 75, 05, 05]

A29D; [A6 77, 05, 05]

A29E; [A6 79, 05, 05]

A29F; [A6 7B, 05, 05]

A2A0; [A6 7D, 05, 05]

A2A1; [A6 7F, 05, 05]

A2A2; [A6 81, 05, 05]

A2A3; [A6 83, 05, 05]

A2A4; [A6 85, 05, 05]

A2A5; [A6 87, 05, 05]

A2A6; [A6 89, 05, 05]

A2A7; [A6 8B, 05, 05]

A2A8; [A6 8D, 05, 05]

A2A9; [A6 8F, 05, 05]

A2AA; [A6 91, 05, 05]

A2AB; [A6 93, 05, 05]

A2AC; [A6 95, 05, 05]

A2AD; [A6 97, 05, 05]

A2AE; [A6 99, 05, 05]

A2AF; [A6 9B, 05, 05]

A2B0; [A6 9D, 05, 05]

A2B1; [A6 9F, 05, 05]

A2B2; [A6 A1, 05, 05]

A2B3; [A6 A3, 05, 05]

A2B4; [A6 A5, 05, 05]

A2B5; [A6 A7, 05, 05]

A2B6; [A6 A9, 05, 05]

A2B7; [A6 AB, 05, 05]

A2B8; [A6 AD, 05, 05]

A2B9; [A6 AF, 05, 05]

A2BA; [A6 B1, 05, 05]

A2BB; [A6 B3, 05, 05]

A2BC; [A6 B5, 05, 05]

A2BD; [A6 B7, 05, 05]

A2BE; [A6 B9, 05, 05]

A2BF; [A6 BB, 05, 05]

A2C0; [A6 BD, 05, 05]

A2C1; [A6 BF, 05, 05]

A2C2; [A6 C1, 05, 05]

A2C3; [A6 C3, 05, 05]

A2C4; [A6 C5, 05, 05]

A2C5; [A6 C7, 05, 05]

A2C6; [A6 C9, 05, 05]

A2C7; [A6 CB, 05, 05]

A2C8; [A6 CD, 05, 05]

A2C9; [A6 CF, 05, 05]

A2CA; [A6 D1, 05, 05]

A2CB; [A6 D3, 05, 05]

A2CC; [A6 D5, 05, 05]

A2CD; [A6 D7, 05, 05]

A2CE; [A6 D9, 05, 05]

A2CF; [A6 DB, 05, 05]

A2D0; [A6 DD, 05, 05]

A2D1; [A6 DF, 05, 05]

A2D2; [A6 E1, 05, 05]

A2D3; [A6 E3, 05, 05]

A2D4; [A6 E5, 05, 05]

A2D5; [A6 E7, 05, 05]

A2D6; [A6 E9, 05, 05]

A2D7; [A6 EB, 05, 05]

A2D8; [A6 ED, 05, 05]

A2D9; [A6 EF, 05, 05]

A2DA; [A6 F1, 05, 05]

A2DB; [A6 F3, 05, 05]

A2DC; [A6 F5, 05, 05]

A2DD; [A6 F7, 05, 05]

A2DE; [A6 F9, 05, 05]

A2DF; [A6 FB, 05, 05]

A2E0; [A6 FD, 05, 05]

A2E1; [A7 05, 05, 05]

A2E2; [A7 07, 05, 05]

A2E3; [A7 09, 05, 05]

A2E4; [A7 0B, 05, 05]

A2E5; [A7 0D, 05, 05]

A2E6; [A7 0F, 05, 05]

A2E7; [A7 11, 05, 05]

A2E8; [A7 13, 05, 05]

A2E9; [A7 15, 05, 05]

A2EA; [A7 17, 05, 05]

A2EB; [A7 19, 05, 05]

A2EC; [A7 1B, 05, 05]

A2ED; [A7 1D, 05, 05]

A2EE; [A7 1F, 05, 05]

A2EF; [A7 21, 05, 05]

A2F0; [A7 23, 05, 05]

A2F1; [A7 25, 05, 05]

A2F2; [A7 27, 05, 05]

A2F3; [A7 29, 05, 05]

A2F4; [A7 2B, 05, 05]

A2F5; [A7 2D, 05, 05]

A2F6; [A7 2F, 05, 05]

A2F7; [A7 31, 05, 05]

A2F8; [A7 33, 05, 05]

A2F9; [A7 35, 05, 05]

A2FA; [A7 37, 05, 05]

A2FB; [A7 39, 05, 05]

A2FC; [A7 3B, 05, 05]

A2FD; [A7 3D, 05, 05]

A2FE; [A7 3F, 05, 05]

A2FF; [A7 41, 05, 05]

A300; [A7 43, 05, 05]

A301; [A7 45, 05, 05]

A302; [A7 47, 05, 05]

A303; [A7 49, 05, 05]

A304; [A7 4B, 05, 05]

A305; [A7 4D, 05, 05]

A306; [A7 4F, 05, 05]

A307; [A7 51, 05, 05]

A308; [A7 53, 05, 05]

A309; [A7 55, 05, 05]

A30A; [A7 57, 05, 05]

A30B; [A7 59, 05, 05]

A30C; [A7 5B, 05, 05]

A30D; [A7 5D, 05, 05]

A30E; [A7 5F, 05, 05]

A30F; [A7 61, 05, 05]

A310; [A7 63, 05, 05]

A311; [A7 65, 05, 05]

A312; [A7 67, 05, 05]

A313; [A7 69, 05, 05]

A314; [A7 6B, 05, 05]

A315; [A7 6D, 05, 05]

A316; [A7 6F, 05, 05]

A317; [A7 71, 05, 05]

A318; [A7 73, 05, 05]

A319; [A7 75, 05, 05]

A31A; [A7 77, 05, 05]

A31B; [A7 79, 05, 05]

A31C; [A7 7B, 05, 05]

A31D; [A7 7D, 05, 05]

A31E; [A7 7F, 05, 05]

A31F; [A7 81, 05, 05]

A320; [A7 83, 05, 05]

A321; [A7 85, 05, 05]

A322; [A7 87, 05, 05]

A323; [A7 89, 05, 05]

A324; [A7 8B, 05, 05]

A325; [A7 8D, 05, 05]

A326; [A7 8F, 05, 05]

A327; [A7 91, 05, 05]

A328; [A7 93, 05, 05]

A329; [A7 95, 05, 05]

A32A; [A7 97, 05, 05]

A32B; [A7 99, 05, 05]

A32C; [A7 9B, 05, 05]

A32D; [A7 9D, 05, 05]

A32E; [A7 9F, 05, 05]

A32F; [A7 A1, 05, 05]

A330; [A7 A3, 05, 05]

A331; [A7 A5, 05, 05]

A332; [A7 A7, 05, 05]

A333; [A7 A9, 05, 05]

A334; [A7 AB, 05, 05]

A335; [A7 AD, 05, 05]

A336; [A7 AF, 05, 05]

A337; [A7 B1, 05, 05]

A338; [A7 B3, 05, 05]

A339; [A7 B5, 05, 05]

A33A; [A7 B7, 05, 05]

A33B; [A7 B9, 05, 05]

A33C; [A7 BB, 05, 05]

A33D; [A7 BD, 05, 05]

A33E; [A7 BF, 05, 05]

A33F; [A7 C1, 05, 05]

A340; [A7 C3, 05, 05]

A341; [A7 C5, 05, 05]

A342; [A7 C7, 05, 05]

A343; [A7 C9, 05, 05]

A344; [A7 CB, 05, 05]

A345; [A7 CD, 05, 05]

A346; [A7 CF, 05, 05]

A347; [A7 D1, 05, 05]

A348; [A7 D3, 05, 05]

A349; [A7 D5, 05, 05]

A34A; [A7 D7, 05, 05]

A34B; [A7 D9, 05, 05]

A34C; [A7 DB, 05, 05]

A34D; [A7 DD, 05, 05]

A34E; [A7 DF, 05, 05]

A34F; [A7 E1, 05, 05]

A350; [A7 E3, 05, 05]

A351; [A7 E5, 05, 05]

A352; [A7 E7, 05, 05]

A353; [A7 E9, 05, 05]

A354; [A7 EB, 05, 05]

A355; [A7 ED, 05, 05]

A356; [A7 EF, 05, 05]

A357; [A7 F1, 05, 05]

A358; [A7 F3, 05, 05]

A359; [A7 F5, 05, 05]

A35A; [A7 F7, 05, 05]

A35B; [A7 F9, 05, 05]

A35C; [A7 FB, 05, 05]

A35D; [A7 FD, 05, 05]

A35E; [A8 05, 05, 05]

A35F; [A8 07, 05, 05]

A360; [A8 09, 05, 05]

A361; [A8 0B, 05, 05]

A362; [A8 0D, 05, 05]

A363; [A8 0F, 05, 05]

A364; [A8 11, 05, 05]

A365; [A8 13, 05, 05]

A366; [A8 15, 05, 05]

A367; [A8 17, 05, 05]

A368; [A8 19, 05, 05]

A369; [A8 1B, 05, 05]

A36A; [A8 1D, 05, 05]

A36B; [A8 1F, 05, 05]

A36C; [A8 21, 05, 05]

A36D; [A8 23, 05, 05]

A36E; [A8 25, 05, 05]

A36F; [A8 27, 05, 05]

A370; [A8 29, 05, 05]

A371; [A8 2B, 05, 05]

A372; [A8 2D, 05, 05]

A373; [A8 2F, 05, 05]

A374; [A8 31, 05, 05]

A375; [A8 33, 05, 05]

A376; [A8 35, 05, 05]

A377; [A8 37, 05, 05]

A378; [A8 39, 05, 05]

A379; [A8 3B, 05, 05]

A37A; [A8 3D, 05, 05]

