# Fractional UCA Table, generated from standard UCA
# 2010-05-27, 22:34:57 GMT [MD]
# VERSION: UCA=6.0.0, UCD=6.0.0

# Generated processed version, as described in ICU design document.
# NOTES
#  - Bugs in UCA data are NOT FIXED, except for the following problems:
#    - canonical equivalents are decomposed directly (some beta UCA are wrong).
#    - overlapping variable ranges are fixed.
#  - Format is as follows:
#      <codepoint> (' ' <codepoint>)* ';' ('L' | 'S') ';' <fractionalCE>+ ' # ' <UCA_CE> '# ' <name> 
#    - zero weights are not printed
#    - S: contains at least one lowercase or SMALL kana
#    - L: otherwise
#    - Different primaries are separated by a blank line.
# WARNING
#  - Differs from previous version in that MAX value was introduced at 1F.
#    All tertiary values are shifted down by 1, filling the gap at 7!

[UCA version = 6.0.0]

0000; [,,]

0509; [6B A0, 05, 05]
0508; [6B A0, 05, 8F]

0515; [6B A2, 05, 05]
0514; [6B A2, 05, 8F]

043C; [6B A4, 05, 05]
2DE8; [6B A4, 05, 09]
041C; [6B A4, 05, 8F]

04CE; [6B A6, 05, 05]
04CD; [6B A6, 05, 8F]

A667; [6B A8, 05, 05]
A666; [6B A8, 05, 8F]

043D; [6B AA, 05, 05]
2DE9; [6B AA, 05, 09]
041D; [6B AA, 05, 8F]
1D78; [6B AA, 05, 27]

04CA; [6B AC, 05, 05]
04C9; [6B AC, 05, 8F]

04A3; [6B AE, 05, 05]
04A2; [6B AE, 05, 8F]

04C8; [6B B0, 05, 05]
04C7; [6B B0, 05, 8F]

0523; [6B B2, 05, 05]
0522; [6B B2, 05, 8F]

04A5; [6B B4, 05, 05]
04A4; [6B B4, 05, 8F]

045A; [6B B6, 05, 05]
040A; [6B B6, 05, 8F]

050B; [6B B8, 05, 05]
050A; [6B B8, 05, 8F]

043E; [6B BA, 05, 05]
2DEA; [6B BA, 05, 09]
A669; [6B BA, 05, 09]
A66B; [6B BA, 05, 09]
A66D; [6B BA, 05, 09]
A66E; [6B BA, 05, 09]
041E; [6B BA, 05, 8F]
A668; [6B BA, 05, 93]
A66A; [6B BA, 05, 93]
A66C; [6B BA, 05, 93]

043E 0308; [6B BC, 05, 05]
04E7; [6B BC, 05, 05]
041E 0308; [6B BC, 05, 8F]
04E6; [6B BC, 05, 8F]

04E9; [6B BE, 05, 05]
04E8; [6B BE, 05, 8F]

04E9 0308; [6B C0, 05, 05]
04EB; [6B C0, 05, 05]
04E8 0308; [6B C0, 05, 8F]
04EA; [6B C0, 05, 8F]

043F; [6B C2, 05, 05]
2DEB; [6B C2, 05, 09]
041F; [6B C2, 05, 8F]

0525; [6B C4, 05, 05]
0524; [6B C4, 05, 8F]

04A7; [6B C6, 05, 05]
04A6; [6B C6, 05, 8F]

0481; [6B C8, 05, 05]
0480; [6B C8, 05, 8F]

0440; [6B CA, 05, 05]
2DEC; [6B CA, 05, 09]
0420; [6B CA, 05, 8F]

048F; [6B CC, 05, 05]
048E; [6B CC, 05, 8F]

0517; [6B CE, 05, 05]
0516; [6B CE, 05, 8F]

0441; [6B D0, 05, 05]
2DED; [6B D0, 05, 09]
0421; [6B D0, 05, 8F]
2DF5; [6B D0, 05, 09][6B D6, 05, 09]

050D; [6B D2, 05, 05]
050C; [6B D2, 05, 8F]

04AB; [6B D4, 05, 05]
04AA; [6B D4, 05, 8F]

0442; [6B D6, 05, 05]
2DEE; [6B D6, 05, 09]
0422; [6B D6, 05, 8F]

A68D; [6B D8, 05, 05]
A68C; [6B D8, 05, 8F]

050F; [6B DA, 05, 05]
050E; [6B DA, 05, 8F]

04AD; [6B DC, 05, 05]
04AC; [6B DC, 05, 8F]

A68B; [6B DE, 05, 05]
A68A; [6B DE, 05, 8F]

045B; [6B E0, 05, 05]
040B; [6B E0, 05, 8F]

043A 0301; [6B E2, 05, 05]
043A 0341; [6B E2, 05, 05]
045C; [6B E2, 05, 05]
040C; [6B E2, 05, 8F]
041A 0301; [6B E2, 05, 8F]
041A 0341; [6B E2, 05, 8F]

0443; [6B E4, 05, 05]
0423; [6B E4, 05, 8F]
04EF; [6B E4, 05, 05][, AB, 05]
04EE; [6B E4, 05, 8F][, AB, 05]

0443 0306; [6B E6, 05, 05]
045E; [6B E6, 05, 05]
040E; [6B E6, 05, 8F]
0423 0306; [6B E6, 05, 8F]

0443 0308; [6B E8, 05, 05]
04F1; [6B E8, 05, 05]
0423 0308; [6B E8, 05, 8F]
04F0; [6B E8, 05, 8F]

0443 030B; [6B EA, 05, 05]
04F3; [6B EA, 05, 05]
0423 030B; [6B EA, 05, 8F]
04F2; [6B EA, 05, 8F]

04AF; [6B EC, 05, 05]
04AE; [6B EC, 05, 8F]

04B1; [6B EE, 05, 05]
04B0; [6B EE, 05, 8F]

A64B; [6B F0, 05, 05]
2DF9; [6B F0, 05, 09]
A64A; [6B F0, 05, 8F]

0479; [6B F2, 05, 05]
0478; [6B F2, 05, 8F]

0444; [6B F4, 05, 05]
0424; [6B F4, 05, 8F]

0445; [6B F6, 05, 05]
2DEF; [6B F6, 05, 09]
0425; [6B F6, 05, 8F]

04FD; [6B F8, 05, 05]
04FC; [6B F8, 05, 8F]

04FF; [6B FA, 05, 05]
04FE; [6B FA, 05, 8F]

04B3; [6B FC, 05, 05]
04B2; [6B FC, 05, 8F]

04BB; [6B FE, 05, 05]
04BA; [6B FE, 05, 8F]

0527; [6C 05, 05, 05]
0526; [6C 05, 05, 8F]

A695; [6C 07, 05, 05]
A694; [6C 07, 05, 8F]

0461; [6C 09, 05, 05]
0460; [6C 09, 05, 8F]

047F; [6C 0B, 05, 05]
047E; [6C 0B, 05, 8F]

A64D; [6C 0D, 05, 05]
A64C; [6C 0D, 05, 8F]

047D; [6C 0F, 05, 05]
047C; [6C 0F, 05, 8F]

047B; [6C 11, 05, 05]
047A; [6C 11, 05, 8F]

0446; [6C 13, 05, 05]
2DF0; [6C 13, 05, 09]
0426; [6C 13, 05, 8F]

A661; [6C 15, 05, 05]
A660; [6C 15, 05, 8F]

A68F; [6C 17, 05, 05]
A68E; [6C 17, 05, 8F]

04B5; [6C 19, 05, 05]
04B4; [6C 19, 05, 8F]

A691; [6C 1B, 05, 05]
A690; [6C 1B, 05, 8F]

0447; [6C 1D, 05, 05]
2DF1; [6C 1D, 05, 09]
0427; [6C 1D, 05, 8F]

A693; [6C 1F, 05, 05]
A692; [6C 1F, 05, 8F]

0447 0308; [6C 21, 05, 05]
04F5; [6C 21, 05, 05]
0427 0308; [6C 21, 05, 8F]
04F4; [6C 21, 05, 8F]

04B7; [6C 23, 05, 05]
04B6; [6C 23, 05, 8F]

04CC; [6C 25, 05, 05]
04CB; [6C 25, 05, 8F]

04B9; [6C 27, 05, 05]
04B8; [6C 27, 05, 8F]

A687; [6C 29, 05, 05]
A686; [6C 29, 05, 8F]

04BD; [6C 2B, 05, 05]
04BC; [6C 2B, 05, 8F]

04BF; [6C 2D, 05, 05]
04BE; [6C 2D, 05, 8F]

045F; [6C 2F, 05, 05]
040F; [6C 2F, 05, 8F]

0448; [6C 31, 05, 05]
2DF2; [6C 31, 05, 09]
0428; [6C 31, 05, 8F]

A697; [6C 33, 05, 05]
A696; [6C 33, 05, 8F]

0449; [6C 35, 05, 05]
2DF3; [6C 35, 05, 09]
0429; [6C 35, 05, 8F]

A64F; [6C 37, 05, 05]
A64E; [6C 37, 05, 8F]

2E2F; [6C 39, 05, 05]

A67F; [6C 3B, 05, 05]

044A; [6C 3D, 05, 05]
042A; [6C 3D, 05, 8F]

A651; [6C 3F, 05, 05]
A650; [6C 3F, 05, 8F]

044B; [6C 41, 05, 05]
042B; [6C 41, 05, 8F]

044B 0308; [6C 43, 05, 05]
04F9; [6C 43, 05, 05]
042B 0308; [6C 43, 05, 8F]
04F8; [6C 43, 05, 8F]

044C; [6C 45, 05, 05]
042C; [6C 45, 05, 8F]

048D; [6C 47, 05, 05]
048C; [6C 47, 05, 8F]

0463; [6C 49, 05, 05]
2DFA; [6C 49, 05, 09]
0462; [6C 49, 05, 8F]

A653; [6C 4B, 05, 05]
A652; [6C 4B, 05, 8F]

044D; [6C 4D, 05, 05]
042D; [6C 4D, 05, 8F]

044D 0308; [6C 4F, 05, 05]
04ED; [6C 4F, 05, 05]
042D 0308; [6C 4F, 05, 8F]
04EC; [6C 4F, 05, 8F]

044E; [6C 51, 05, 05]
2DFB; [6C 51, 05, 09]
042E; [6C 51, 05, 8F]

A655; [6C 53, 05, 05]
A654; [6C 53, 05, 8F]

A657; [6C 55, 05, 05]
2DFC; [6C 55, 05, 09]
A656; [6C 55, 05, 8F]

044F; [6C 57, 05, 05]
042F; [6C 57, 05, 8F]

0519; [6C 59, 05, 05]
0518; [6C 59, 05, 8F]

0465; [6C 5B, 05, 05]
0464; [6C 5B, 05, 8F]

0467; [6C 5D, 05, 05]
2DFD; [6C 5D, 05, 09]
0466; [6C 5D, 05, 8F]

A659; [6C 5F, 05, 05]
A658; [6C 5F, 05, 8F]

046B; [6C 61, 05, 05]
2DFE; [6C 61, 05, 09]
046A; [6C 61, 05, 8F]

A65B; [6C 63, 05, 05]
A65A; [6C 63, 05, 8F]

0469; [6C 65, 05, 05]
0468; [6C 65, 05, 8F]

A65D; [6C 67, 05, 05]
A65C; [6C 67, 05, 8F]

046D; [6C 69, 05, 05]
2DFF; [6C 69, 05, 09]
046C; [6C 69, 05, 8F]

046F; [6C 6B, 05, 05]
046E; [6C 6B, 05, 8F]

0471; [6C 6D, 05, 05]
0470; [6C 6D, 05, 8F]

0473; [6C 6F, 05, 05]
2DF4; [6C 6F, 05, 09]
0472; [6C 6F, 05, 8F]

0475; [6C 71, 05, 05]
0474; [6C 71, 05, 8F]

0475 030F; [6C 73, 05, 05]
0477; [6C 73, 05, 05]
0474 030F; [6C 73, 05, 8F]
0476; [6C 73, 05, 8F]

A65F; [6C 75, 05, 05]
A65E; [6C 75, 05, 8F]

04A9; [6C 77, 05, 05]
04A8; [6C 77, 05, 8F]

051D; [6C 79, 05, 05]
051C; [6C 79, 05, 8F]

04CF; [6C 7B, 05, 05]
04C0; [6C 7B, 05, 8F]

2C30; [6D 20, 05, 05]
2C00; [6D 20, 05, 8F]

2C31; [6D 22, 05, 05]
2C01; [6D 22, 05, 8F]

2C32; [6D 24, 05, 05]
2C02; [6D 24, 05, 8F]

2C33; [6D 26, 05, 05]
2C03; [6D 26, 05, 8F]

2C34; [6D 28, 05, 05]
2C04; [6D 28, 05, 8F]

2C35; [6D 2A, 05, 05]
2C05; [6D 2A, 05, 8F]

2C36; [6D 2C, 05, 05]
2C06; [6D 2C, 05, 8F]

2C37; [6D 2E, 05, 05]
2C07; [6D 2E, 05, 8F]

2C38; [6D 30, 05, 05]
2C08; [6D 30, 05, 8F]

2C39; [6D 32, 05, 05]
2C09; [6D 32, 05, 8F]

2C3A; [6D 34, 05, 05]
2C0A; [6D 34, 05, 8F]

2C3B; [6D 36, 05, 05]
2C0B; [6D 36, 05, 8F]

2C3C; [6D 38, 05, 05]
2C0C; [6D 38, 05, 8F]

2C3D; [6D 3A, 05, 05]
2C0D; [6D 3A, 05, 8F]

2C3E; [6D 3C, 05, 05]
2C0E; [6D 3C, 05, 8F]

2C3F; [6D 3E, 05, 05]
2C0F; [6D 3E, 05, 8F]

2C40; [6D 40, 05, 05]
2C10; [6D 40, 05, 8F]

2C41; [6D 42, 05, 05]
2C11; [6D 42, 05, 8F]

2C42; [6D 44, 05, 05]
2C12; [6D 44, 05, 8F]

2C43; [6D 46, 05, 05]
2C13; [6D 46, 05, 8F]

2C44; [6D 48, 05, 05]
2C14; [6D 48, 05, 8F]

2C45; [6D 4A, 05, 05]
2C15; [6D 4A, 05, 8F]

2C46; [6D 4C, 05, 05]
2C16; [6D 4C, 05, 8F]

2C47; [6D 4E, 05, 05]
2C17; [6D 4E, 05, 8F]

2C48; [6D 50, 05, 05]
2C18; [6D 50, 05, 8F]

2C49; [6D 52, 05, 05]
2C19; [6D 52, 05, 8F]

2C4A; [6D 54, 05, 05]
2C1A; [6D 54, 05, 8F]

2C4B; [6D 56, 05, 05]
2C1B; [6D 56, 05, 8F]

2C4C; [6D 58, 05, 05]
2C1C; [6D 58, 05, 8F]

2C4D; [6D 5A, 05, 05]
2C1D; [6D 5A, 05, 8F]

2C4E; [6D 5C, 05, 05]
2C1E; [6D 5C, 05, 8F]

2C4F; [6D 5E, 05, 05]
2C1F; [6D 5E, 05, 8F]

2C50; [6D 60, 05, 05]
2C20; [6D 60, 05, 8F]

2C51; [6D 62, 05, 05]
2C21; [6D 62, 05, 8F]

2C52; [6D 64, 05, 05]
2C22; [6D 64, 05, 8F]

2C53; [6D 66, 05, 05]
2C23; [6D 66, 05, 8F]

2C54; [6D 68, 05, 05]
2C24; [6D 68, 05, 8F]

2C55; [6D 6A, 05, 05]
2C25; [6D 6A, 05, 8F]

2C56; [6D 6C, 05, 05]
2C26; [6D 6C, 05, 8F]

2C57; [6D 6E, 05, 05]
2C27; [6D 6E, 05, 8F]

2C58; [6D 70, 05, 05]
2C28; [6D 70, 05, 8F]

2C59; [6D 72, 05, 05]
2C29; [6D 72, 05, 8F]

2C5A; [6D 74, 05, 05]
2C2A; [6D 74, 05, 8F]

2C5B; [6D 76, 05, 05]
2C2B; [6D 76, 05, 8F]

2C5C; [6D 78, 05, 05]
2C2C; [6D 78, 05, 8F]

2C5D; [6D 7A, 05, 05]
2C2D; [6D 7A, 05, 8F]

2C5E; [6D 7C, 05, 05]
2C2E; [6D 7C, 05, 8F]

10D0; [6E 20, 05, 05]

2D00; [6E 22, 05, 05]
10A0; [6E 22, 05, 8F]

10D1; [6E 24, 05, 05]

2D01; [6E 26, 05, 05]
10A1; [6E 26, 05, 8F]

10D2; [6E 28, 05, 05]

2D02; [6E 2A, 05, 05]
10A2; [6E 2A, 05, 8F]

10D3; [6E 2C, 05, 05]

2D03; [6E 2E, 05, 05]
10A3; [6E 2E, 05, 8F]

10D4; [6E 30, 05, 05]

2D04; [6E 32, 05, 05]
10A4; [6E 32, 05, 8F]

10D5; [6E 34, 05, 05]

2D05; [6E 36, 05, 05]
10A5; [6E 36, 05, 8F]

10D6; [6E 38, 05, 05]

2D06; [6E 3A, 05, 05]
10A6; [6E 3A, 05, 8F]

10F1; [6E 3C, 05, 05]

2D21; [6E 3E, 05, 05]
10C1; [6E 3E, 05, 8F]

10D7; [6E 40, 05, 05]

2D07; [6E 42, 05, 05]
10A7; [6E 42, 05, 8F]

10D8; [6E 44, 05, 05]

2D08; [6E 46, 05, 05]
10A8; [6E 46, 05, 8F]

10D9; [6E 48, 05, 05]

2D09; [6E 4A, 05, 05]
10A9; [6E 4A, 05, 8F]

10DA; [6E 4C, 05, 05]

2D0A; [6E 4E, 05, 05]
10AA; [6E 4E, 05, 8F]

10DB; [6E 50, 05, 05]

2D0B; [6E 52, 05, 05]
10AB; [6E 52, 05, 8F]

10DC; [6E 54, 05, 05]
10FC; [6E 54, 05, 27]

2D0C; [6E 56, 05, 05]
10AC; [6E 56, 05, 8F]

10F2; [6E 58, 05, 05]

2D22; [6E 5A, 05, 05]
10C2; [6E 5A, 05, 8F]

10DD; [6E 5C, 05, 05]

2D0D; [6E 5E, 05, 05]
10AD; [6E 5E, 05, 8F]

10DE; [6E 60, 05, 05]

2D0E; [6E 62, 05, 05]
10AE; [6E 62, 05, 8F]

10DF; [6E 64, 05, 05]

2D0F; [6E 66, 05, 05]
10AF; [6E 66, 05, 8F]

10E0; [6E 68, 05, 05]

2D10; [6E 6A, 05, 05]
10B0; [6E 6A, 05, 8F]

10E1; [6E 6C, 05, 05]

2D11; [6E 6E, 05, 05]
10B1; [6E 6E, 05, 8F]

10E2; [6E 70, 05, 05]

2D12; [6E 72, 05, 05]
10B2; [6E 72, 05, 8F]

10F3; [6E 74, 05, 05]

2D23; [6E 76, 05, 05]
10C3; [6E 76, 05, 8F]

10E3; [6E 78, 05, 05]

2D13; [6E 7A, 05, 05]
10B3; [6E 7A, 05, 8F]

10E4; [6E 7C, 05, 05]

2D14; [6E 7E, 05, 05]
10B4; [6E 7E, 05, 8F]

10E5; [6E 80, 05, 05]

2D15; [6E 82, 05, 05]
10B5; [6E 82, 05, 8F]

10E6; [6E 84, 05, 05]

2D16; [6E 86, 05, 05]
10B6; [6E 86, 05, 8F]

10E7; [6E 88, 05, 05]

2D17; [6E 8A, 05, 05]
10B7; [6E 8A, 05, 8F]

10E8; [6E 8C, 05, 05]

2D18; [6E 8E, 05, 05]
10B8; [6E 8E, 05, 8F]

10E9; [6E 90, 05, 05]

2D19; [6E 92, 05, 05]
10B9; [6E 92, 05, 8F]

10EA; [6E 94, 05, 05]

2D1A; [6E 96, 05, 05]
10BA; [6E 96, 05, 8F]

10EB; [6E 98, 05, 05]

2D1B; [6E 9A, 05, 05]
10BB; [6E 9A, 05, 8F]

10EC; [6E 9C, 05, 05]

2D1C; [6E 9E, 05, 05]
10BC; [6E 9E, 05, 8F]

10ED; [6E A0, 05, 05]

2D1D; [6E A2, 05, 05]
10BD; [6E A2, 05, 8F]

10EE; [6E A4, 05, 05]

2D1E; [6E A6, 05, 05]
10BE; [6E A6, 05, 8F]

10F4; [6E A8, 05, 05]

2D24; [6E AA, 05, 05]
10C4; [6E AA, 05, 8F]

10EF; [6E AC, 05, 05]

2D1F; [6E AE, 05, 05]
10BF; [6E AE, 05, 8F]

10F0; [6E B0, 05, 05]

2D20; [6E B2, 05, 05]
10C0; [6E B2, 05, 8F]

10F5; [6E B4, 05, 05]

2D25; [6E B6, 05, 05]
10C5; [6E B6, 05, 8F]

10F6; [6E B8, 05, 05]

10F7; [6E BA, 05, 05]

10F8; [6E BC, 05, 05]

10F9; [6E BE, 05, 05]

10FA; [6E C0, 05, 05]

0561; [6F 20, 05, 05]
0531; [6F 20, 05, 8F]

0562; [6F 22, 05, 05]
0532; [6F 22, 05, 8F]

0563; [6F 24, 05, 05]
0533; [6F 24, 05, 8F]

0564; [6F 26, 05, 05]
0534; [6F 26, 05, 8F]

0565; [6F 28, 05, 05]
0535; [6F 28, 05, 8F]
0587; [6F 28, 05, 09][6F 62, 05, 09]

0566; [6F 2A, 05, 05]
0536; [6F 2A, 05, 8F]

0567; [6F 2C, 05, 05]
0537; [6F 2C, 05, 8F]

0568; [6F 2E, 05, 05]
0538; [6F 2E, 05, 8F]

0569; [6F 30, 05, 05]
0539; [6F 30, 05, 8F]

056A; [6F 32, 05, 05]
053A; [6F 32, 05, 8F]

056B; [6F 34, 05, 05]
053B; [6F 34, 05, 8F]

056C; [6F 36, 05, 05]
053C; [6F 36, 05, 8F]

056D; [6F 38, 05, 05]
053D; [6F 38, 05, 8F]

056E; [6F 3A, 05, 05]
053E; [6F 3A, 05, 8F]

056F; [6F 3C, 05, 05]
053F; [6F 3C, 05, 8F]

0570; [6F 3E, 05, 05]
0540; [6F 3E, 05, 8F]

0571; [6F 40, 05, 05]
0541; [6F 40, 05, 8F]

0572; [6F 42, 05, 05]
0542; [6F 42, 05, 8F]

0573; [6F 44, 05, 05]
0543; [6F 44, 05, 8F]

0574; [6F 46, 05, 05]
0544; [6F 46, 05, 8F]
FB14; [6F 46, 05, 09][6F 28, 05, 09]
FB15; [6F 46, 05, 09][6F 34, 05, 09]
FB17; [6F 46, 05, 09][6F 38, 05, 09]
FB13; [6F 46, 05, 09][6F 4A, 05, 09]

0575; [6F 48, 05, 05]
0545; [6F 48, 05, 8F]

0576; [6F 4A, 05, 05]
0546; [6F 4A, 05, 8F]

0577; [6F 4C, 05, 05]
0547; [6F 4C, 05, 8F]

0578; [6F 4E, 05, 05]
0548; [6F 4E, 05, 8F]

0579; [6F 50, 05, 05]
0549; [6F 50, 05, 8F]

057A; [6F 52, 05, 05]
054A; [6F 52, 05, 8F]

057B; [6F 54, 05, 05]
054B; [6F 54, 05, 8F]

057C; [6F 56, 05, 05]
054C; [6F 56, 05, 8F]

057D; [6F 58, 05, 05]
054D; [6F 58, 05, 8F]

057E; [6F 5A, 05, 05]
054E; [6F 5A, 05, 8F]
FB16; [6F 5A, 05, 09][6F 4A, 05, 09]

057F; [6F 5C, 05, 05]
054F; [6F 5C, 05, 8F]

0580; [6F 5E, 05, 05]
0550; [6F 5E, 05, 8F]

0581; [6F 60, 05, 05]
0551; [6F 60, 05, 8F]

0582; [6F 62, 05, 05]
0552; [6F 62, 05, 8F]

0583; [6F 64, 05, 05]
0553; [6F 64, 05, 8F]

0584; [6F 66, 05, 05]
0554; [6F 66, 05, 8F]

0585; [6F 68, 05, 05]
0555; [6F 68, 05, 8F]

0586; [6F 6A, 05, 05]
0556; [6F 6A, 05, 8F]

0559; [6F 6C, 05, 05]

05D0; [70 20, 05, 05]
2135; [70 20, 05, 09]
FB21; [70 20, 05, 0B]
FB2E; [70 20, 05, 05][, D1 31, 05]
FB2F; [70 20, 05, 05][, D1 41, 05]
FB30; [70 20, 05, 05][, D1 91, 05]
FB4F; [70 20, 05, 09][70 36, 05, 09]

05D1; [70 22, 05, 05]
2136; [70 22, 05, 09]
FB31; [70 22, 05, 05][, D1 91, 05]
FB4C; [70 22, 05, 05][, D1 A1, 05]

05D2; [70 24, 05, 05]
2137; [70 24, 05, 09]
FB32; [70 24, 05, 05][, D1 91, 05]

05D3; [70 26, 05, 05]
2138; [70 26, 05, 09]
FB22; [70 26, 05, 0B]
FB33; [70 26, 05, 05][, D1 91, 05]

05D4; [70 28, 05, 05]
FB23; [70 28, 05, 0B]
FB34; [70 28, 05, 05][, D1 91, 05]

05D5; [70 2A, 05, 05]
FB4B; [70 2A, 05, 05][, D1 51, 05]
FB35; [70 2A, 05, 05][, D1 91, 05]
05F0; [70 2A, 05, 09][70 2A, 05, 09]
05F1; [70 2A, 05, 09][70 32, 05, 09]

05D6; [70 2C, 05, 05]
FB36; [70 2C, 05, 05][, D1 91, 05]

05D7; [70 2E, 05, 05]

05D8; [70 30, 05, 05]
FB38; [70 30, 05, 05][, D1 91, 05]

05D9; [70 32, 05, 05]
FB1D; [70 32, 05, 05][, D0 FD, 05]
FB39; [70 32, 05, 05][, D1 91, 05]
05F2; [70 32, 05, 09][70 32, 05, 09]
FB1F; [70 32, 05, 09][70 32, 05, 09][, D1 31, 05]

05DB; [70 34, 05, 05]
FB24; [70 34, 05, 0B]
05DA; [70 34, 05, 31]
FB3B; [70 34, 05, 05][, D1 91, 05]
FB3A; [70 34, 05, 31][, D1 91, 05]
FB4D; [70 34, 05, 05][, D1 A1, 05]

05DC; [70 36, 05, 05]
FB25; [70 36, 05, 0B]
FB3C; [70 36, 05, 05][, D1 91, 05]

05DE; [70 38, 05, 05]
FB26; [70 38, 05, 0B]
05DD; [70 38, 05, 31]
FB3E; [70 38, 05, 05][, D1 91, 05]

05E0; [70 3A, 05, 05]
05DF; [70 3A, 05, 31]
FB40; [70 3A, 05, 05][, D1 91, 05]

05E1; [70 3C, 05, 05]
FB41; [70 3C, 05, 05][, D1 91, 05]

05E2; [70 3E, 05, 05]
FB20; [70 3E, 05, 0B]

05E4; [70 40, 05, 05]
05E3; [70 40, 05, 31]
FB44; [70 40, 05, 05][, D1 91, 05]
FB43; [70 40, 05, 31][, D1 91, 05]
FB4E; [70 40, 05, 05][, D1 A1, 05]

05E6; [70 42, 05, 05]
05E5; [70 42, 05, 31]
FB46; [70 42, 05, 05][, D1 91, 05]

05E7; [70 44, 05, 05]
FB47; [70 44, 05, 05][, D1 91, 05]

05E8; [70 46, 05, 05]
FB27; [70 46, 05, 0B]
FB48; [70 46, 05, 05][, D1 91, 05]

05E9; [70 48, 05, 05]
FB2B; [70 48, 05, 05][, D1 71, 05]
FB2A; [70 48, 05, 05][, D1 81, 05]
FB49; [70 48, 05, 05][, D1 91, 05]
FB2D; [70 48, 05, 05][, D1 91, 05][, D1 71, 05]
FB2C; [70 48, 05, 05][, D1 91, 05][, D1 81, 05]

05EA; [70 4A, 05, 05]
FB28; [70 4A, 05, 0B]
FB4A; [70 4A, 05, 05][, D1 91, 05]

D802 DD00; [70 4C, 05, 05]

D802 DD01; [70 4E, 05, 05]

D802 DD02; [70 50, 05, 05]

D802 DD03; [70 52, 05, 05]

D802 DD04; [70 54, 05, 05]

D802 DD05; [70 56, 05, 05]

D802 DD06; [70 58, 05, 05]

D802 DD07; [70 5A, 05, 05]

D802 DD08; [70 5C, 05, 05]

D802 DD09; [70 5E, 05, 05]

D802 DD0A; [70 60, 05, 05]

D802 DD0B; [70 62, 05, 05]

D802 DD0C; [70 64, 05, 05]

D802 DD0D; [70 66, 05, 05]

D802 DD0E; [70 68, 05, 05]

D802 DD0F; [70 6A, 05, 05]

D802 DD10; [70 6C, 05, 05]

D802 DD11; [70 6E, 05, 05]

D802 DD12; [70 70, 05, 05]

D802 DD13; [70 72, 05, 05]

D802 DD14; [70 74, 05, 05]

D802 DD15; [70 76, 05, 05]

0800; [71 20, 05, 05]

0801; [71 22, 05, 05]

0802; [71 24, 05, 05]

0803; [71 26, 05, 05]

0804; [71 28, 05, 05]

0805; [71 2A, 05, 05]

0806; [71 2C, 05, 05]

0807; [71 2E, 05, 05]

0808; [71 30, 05, 05]

0809; [71 32, 05, 05]

080A; [71 34, 05, 05]

080B; [71 36, 05, 05]

080C; [71 38, 05, 05]

080D; [71 3A, 05, 05]

080E; [71 3C, 05, 05]

080F; [71 3E, 05, 05]

0810; [71 40, 05, 05]

0811; [71 42, 05, 05]

0812; [71 44, 05, 05]

0813; [71 46, 05, 05]

0814; [71 48, 05, 05]

0815; [71 4A, 05, 05]

0816; [71 4C, 05, 05]

0817; [71 4E, 05, 05]

081A; [71 50, 05, 05]

081B; [71 52, 05, 05]

0621; [72 20, 05, 05]
0674; [72 20, 05, 09]
FE80; [72 20, 05, 33]
06FD; [72 20, 05, 09][, E0 AD, 09]

0622; [72 22, 05, 05]
0627 0653; [72 22, 05, 05]
FE82; [72 22, 05, 31]
FE81; [72 22, 05, 33]

0623; [72 24, 05, 05]
0627 0654; [72 24, 05, 05]
FE84; [72 24, 05, 31]
FE83; [72 24, 05, 33]

0672; [72 26, 05, 05]

0671; [72 28, 05, 05]
FB51; [72 28, 05, 31]
FB50; [72 28, 05, 33]

0624; [72 2A, 05, 05]
0648 0654; [72 2A, 05, 05]
FE86; [72 2A, 05, 31]
FE85; [72 2A, 05, 33]

0625; [72 2C, 05, 05]
0627 0655; [72 2C, 05, 05]
FE88; [72 2C, 05, 31]
FE87; [72 2C, 05, 33]

0673; [72 2E, 05, 05]

0773; [72 30, 05, 05]

0774; [72 32, 05, 05]

0626; [72 34, 05, 05]
064A 0654; [72 34, 05, 05]
FE8B; [72 34, 05, 2D]
FE8C; [72 34, 05, 2F]
FE8A; [72 34, 05, 31]
FE89; [72 34, 05, 33]
FBEB; [72 34, 05, 31][72 36, 05, 31]
FBEA; [72 34, 05, 33][72 36, 05, 33]
FC97; [72 34, 05, 2D][72 60, 05, 2D]
FC00; [72 34, 05, 33][72 60, 05, 33]
FC98; [72 34, 05, 2D][72 6C, 05, 2D]
FC01; [72 34, 05, 33][72 6C, 05, 33]
FC99; [72 34, 05, 2D][72 6E, 05, 2D]
FC64; [72 34, 05, 31][72 9E, 05, 31]
